names	abundances	samples	treatments
M00967_43_000000000-A3JHG_1_2112_14726_9028	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1110_21794_19898	1	F3D8	Early
M00967_43_000000000-A3JHG_1_2109_14530_23810	1	F3D1	Early
M00967_43_000000000-A3JHG_1_2110_8652_13094	1	F3D148	Late
M00967_43_000000000-A3JHG_1_1110_20083_10445	1	F3D148	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	5	F3D0	Early
M00967_43_000000000-A3JHG_1_1110_21542_3012	4	F3D141	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	1	F3D142	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	2	F3D143	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	2	F3D144	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	3	F3D145	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	4	F3D146	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	2	F3D147	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	7	F3D148	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	15	F3D149	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	4	F3D150	Late
M00967_43_000000000-A3JHG_1_1110_21542_3012	3	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_21542_3012	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1110_21542_3012	1	F3D7	Early
M00967_43_000000000-A3JHG_1_1110_21542_3012	1	F3D9	Early
M00967_43_000000000-A3JHG_1_2105_18700_20485	12	F3D2	Early
M00967_43_000000000-A3JHG_1_2105_18700_20485	1	F3D3	Early
M00967_43_000000000-A3JHG_1_2108_19062_16604	1	F3D141	Late
M00967_43_000000000-A3JHG_1_2108_19062_16604	1	F3D145	Late
M00967_43_000000000-A3JHG_1_2108_19062_16604	1	F3D7	Early
M00967_43_000000000-A3JHG_1_1114_13512_6898	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1114_13512_6898	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1102_4170_17056	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1107_17173_6497	1	F3D143	Late
M00967_43_000000000-A3JHG_1_1104_27702_14915	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1101_16381_21558	1	F3D9	Early
M00967_43_000000000-A3JHG_1_2104_14582_18801	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1113_18958_10702	1	F3D0	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	306	F3D0	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	302	F3D1	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	333	F3D141	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	256	F3D142	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	152	F3D143	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	242	F3D144	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	443	F3D145	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	204	F3D146	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	1101	F3D147	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	662	F3D148	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	699	F3D149	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	206	F3D150	Late
M00967_43_000000000-A3JHG_1_1113_11294_24024	1428	F3D2	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	541	F3D3	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	234	F3D5	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	605	F3D6	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	447	F3D7	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	302	F3D8	Early
M00967_43_000000000-A3JHG_1_1113_11294_24024	366	F3D9	Early
M00967_43_000000000-A3JHG_1_1110_9902_7407	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1101_12446_20708	1	F3D144	Late
M00967_43_000000000-A3JHG_1_1110_22492_13115	2	F3D148	Late
M00967_43_000000000-A3JHG_1_2104_9943_6220	1	F3D150	Late
M00967_43_000000000-A3JHG_1_2104_9943_6220	1	F3D7	Early
M00967_43_000000000-A3JHG_1_2104_9943_6220	1	F3D9	Early
M00967_43_000000000-A3JHG_1_1106_12236_14361	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1112_14508_26097	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1107_13057_19114	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1107_13057_19114	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1111_18825_20030	1	F3D144	Late
M00967_43_000000000-A3JHG_1_1113_13627_24399	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	4	F3D0	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	38	F3D1	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	1	F3D141	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	1	F3D142	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	1	F3D144	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	6	F3D147	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	3	F3D148	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	2	F3D149	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	3	F3D150	Late
M00967_43_000000000-A3JHG_1_1112_7075_7100	45	F3D2	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	7	F3D3	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	2	F3D5	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	1	F3D7	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	4	F3D8	Early
M00967_43_000000000-A3JHG_1_1112_7075_7100	7	F3D9	Early
M00967_43_000000000-A3JHG_1_1106_21375_27109	2	F3D0	Early
M00967_43_000000000-A3JHG_1_1106_21375_27109	1	F3D144	Late
M00967_43_000000000-A3JHG_1_1106_21375_27109	2	F3D2	Early
M00967_43_000000000-A3JHG_1_1103_19411_10296	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2111_25642_13609	1	F3D145	Late
M00967_43_000000000-A3JHG_1_2104_18172_10876	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1106_23989_25110	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1111_5281_15326	1	F3D8	Early
M00967_43_000000000-A3JHG_1_2105_6171_20541	1	F3D148	Late
M00967_43_000000000-A3JHG_1_1112_20872_8285	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1114_23713_17193	1	F3D141	Late
M00967_43_000000000-A3JHG_1_2108_21978_6235	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1102_8406_20325	1	F3D7	Early
M00967_43_000000000-A3JHG_1_2105_12118_8163	1	F3D148	Late
M00967_43_000000000-A3JHG_1_1106_20737_14683	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1108_15027_8794	1	F3D141	Late
M00967_43_000000000-A3JHG_1_1108_15027_8794	2	F3D2	Early
M00967_43_000000000-A3JHG_1_1108_15027_8794	1	F3D9	Early
M00967_43_000000000-A3JHG_1_1113_15548_11732	1	F3D145	Late
M00967_43_000000000-A3JHG_1_2112_20678_18094	9	F3D147	Late
M00967_43_000000000-A3JHG_1_2112_20183_27184	1	F3D144	Late
M00967_43_000000000-A3JHG_1_1108_21244_15970	1	F3D148	Late
M00967_43_000000000-A3JHG_1_2114_18507_11303	1	F3D149	Late
M00967_43_000000000-A3JHG_1_2113_12032_3782	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1110_27797_16769	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	4	F3D0	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D1	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D141	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D142	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D144	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	6	F3D147	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	5	F3D148	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	3	F3D149	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	2	F3D150	Late
M00967_43_000000000-A3JHG_1_1110_18313_3175	7	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D5	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	2	F3D6	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	1	F3D7	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	3	F3D8	Early
M00967_43_000000000-A3JHG_1_1110_18313_3175	7	F3D9	Early
M00967_43_000000000-A3JHG_1_2104_26095_18712	1	F3D148	Late
M00967_43_000000000-A3JHG_1_1113_26510_16371	1	F3D148	Late
M00967_43_000000000-A3JHG_1_2109_27247_19486	1	F3D146	Late
M00967_43_000000000-A3JHG_1_2109_25546_10365	1	F3D143	Late
M00967_43_000000000-A3JHG_1_1114_6688_5293	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1101_24693_20989	1	F3D8	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	84	F3D0	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	278	F3D1	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	28	F3D141	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	8	F3D142	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	7	F3D143	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	10	F3D144	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	14	F3D145	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	22	F3D146	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	67	F3D147	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	42	F3D148	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	35	F3D149	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	18	F3D150	Late
M00967_43_000000000-A3JHG_1_2108_22507_11051	336	F3D2	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	47	F3D3	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	77	F3D5	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	54	F3D6	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	35	F3D7	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	42	F3D8	Early
M00967_43_000000000-A3JHG_1_2108_22507_11051	93	F3D9	Early
M00967_43_000000000-A3JHG_1_1113_20973_15490	1	F3D3	Early
M00967_43_000000000-A3JHG_1_1112_27973_10692	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1112_27973_10692	4	F3D147	Late
M00967_43_000000000-A3JHG_1_2108_6318_9727	1	F3D0	Early
M00967_43_000000000-A3JHG_1_1104_24119_21632	1	F3D8	Early
M00967_43_000000000-A3JHG_1_1110_5826_22164	1	F3D1	Early
M00967_43_000000000-A3JHG_1_1110_5826_22164	4	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_5826_22164	3	F3D3	Early
M00967_43_000000000-A3JHG_1_1110_5826_22164	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1110_5826_22164	3	F3D9	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	7	F3D0	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	6	F3D1	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	1	F3D143	Late
M00967_43_000000000-A3JHG_1_2101_13105_15429	1	F3D144	Late
M00967_43_000000000-A3JHG_1_2101_13105_15429	2	F3D145	Late
M00967_43_000000000-A3JHG_1_2101_13105_15429	4	F3D148	Late
M00967_43_000000000-A3JHG_1_2101_13105_15429	1	F3D150	Late
M00967_43_000000000-A3JHG_1_2101_13105_15429	11	F3D2	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	1	F3D3	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	2	F3D5	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	5	F3D6	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	2	F3D7	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	4	F3D8	Early
M00967_43_000000000-A3JHG_1_2101_13105_15429	6	F3D9	Early
M00967_43_000000000-A3JHG_1_2103_7887_6353	1	F3D143	Late
M00967_43_000000000-A3JHG_1_2109_25599_13567	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1102_5327_17123	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1102_5327_17123	1	F3D2	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	7	F3D0	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	5	F3D1	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	5	F3D141	Late
M00967_43_000000000-A3JHG_1_2110_8957_20034	1	F3D142	Late
M00967_43_000000000-A3JHG_1_2110_8957_20034	7	F3D148	Late
M00967_43_000000000-A3JHG_1_2110_8957_20034	1	F3D149	Late
M00967_43_000000000-A3JHG_1_2110_8957_20034	34	F3D2	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	1	F3D3	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	7	F3D5	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	1	F3D6	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	1	F3D7	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	4	F3D8	Early
M00967_43_000000000-A3JHG_1_2110_8957_20034	6	F3D9	Early
M00967_43_000000000-A3JHG_1_2102_26498_14617	1	F3D141	Late
M00967_43_000000000-A3JHG_1_2102_26498_14617	1	F3D9	Early
M00967_43_000000000-A3JHG_1_1114_27304_18058	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1106_11032_21384	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1111_16329_7024	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2103_19125_26116	1	F3D148	Late
M00967_43_000000000-A3JHG_1_1105_5457_15684	1	F3D148	Late
M00967_43_000000000-A3JHG_1_1101_13714_14338	1	F3D142	Late
M00967_43_000000000-A3JHG_1_1101_13714_14338	1	F3D146	Late
M00967_43_000000000-A3JHG_1_2110_6133_17005	1	F3D142	Late
M00967_43_000000000-A3JHG_1_2110_11592_18531	1	F3D7	Early
M00967_43_000000000-A3JHG_1_2104_19264_18585	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_13281_5144	2	F3D144	Late
M00967_43_000000000-A3JHG_1_1110_24025_24881	1	F3D2	Early
M00967_43_000000000-A3JHG_1_2106_27480_14501	1	F3D0	Early
M00967_43_000000000-A3JHG_1_2114_24618_11376	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2106_21633_11578	1	F3D142	Late
M00967_43_000000000-A3JHG_1_1112_20884_13058	1	F3D0	Early
M00967_43_000000000-A3JHG_1_1106_12231_13452	1	F3D0	Early
M00967_43_000000000-A3JHG_1_2113_21662_22858	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1109_20716_17379	11	F3D0	Early
M00967_43_000000000-A3JHG_1_1109_20716_17379	7	F3D1	Early
M00967_43_000000000-A3JHG_1_1109_20716_17379	2	F3D143	Late
M00967_43_000000000-A3JHG_1_1109_20716_17379	6	F3D147	Late
M00967_43_000000000-A3JHG_1_1109_20716_17379	9	F3D148	Late
M00967_43_000000000-A3JHG_1_1109_20716_17379	4	F3D149	Late
M00967_43_000000000-A3JHG_1_1109_20716_17379	11	F3D2	Early
M00967_43_000000000-A3JHG_1_1109_20716_17379	2	F3D3	Early
M00967_43_000000000-A3JHG_1_1109_20716_17379	3	F3D5	Early
M00967_43_000000000-A3JHG_1_1109_20716_17379	1	F3D7	Early
M00967_43_000000000-A3JHG_1_1109_20716_17379	6	F3D8	Early
M00967_43_000000000-A3JHG_1_1103_24387_17630	1	F3D3	Early
M00967_43_000000000-A3JHG_1_1109_14735_26068	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1107_15635_4811	2	F3D141	Late
M00967_43_000000000-A3JHG_1_1107_15635_4811	1	F3D142	Late
M00967_43_000000000-A3JHG_1_1107_15635_4811	1	F3D143	Late
M00967_43_000000000-A3JHG_1_1107_15635_4811	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1107_15635_4811	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1107_15635_4811	1	F3D3	Early
M00967_43_000000000-A3JHG_1_1107_15635_4811	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1107_15635_4811	3	F3D9	Early
M00967_43_000000000-A3JHG_1_2109_9657_11455	1	F3D141	Late
M00967_43_000000000-A3JHG_1_1114_21222_13060	1	F3D0	Early
M00967_43_000000000-A3JHG_1_2112_10826_19542	1	F3D143	Late
M00967_43_000000000-A3JHG_1_1109_11326_21178	1	F3D5	Early
M00967_43_000000000-A3JHG_1_2101_26784_17549	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1105_20476_12712	1	F3D9	Early
M00967_43_000000000-A3JHG_1_2101_21947_18735	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1108_22541_9748	2	F3D2	Early
M00967_43_000000000-A3JHG_1_1106_5336_9821	1	F3D7	Early
M00967_43_000000000-A3JHG_1_2106_7250_19443	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1109_9752_18363	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1109_9752_18363	1	F3D148	Late
M00967_43_000000000-A3JHG_1_2105_7116_11773	1	F3D8	Early
M00967_43_000000000-A3JHG_1_1112_11788_5032	1	F3D146	Late
M00967_43_000000000-A3JHG_1_2103_29235_16481	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1109_13208_3584	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1102_16964_23052	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1104_8585_16521	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1113_24111_15349	1	F3D145	Late
M00967_43_000000000-A3JHG_1_2114_17062_26446	1	F3D5	Early
M00967_43_000000000-A3JHG_1_2105_21230_21464	1	F3D143	Late
M00967_43_000000000-A3JHG_1_1110_23557_12709	1	F3D9	Early
M00967_43_000000000-A3JHG_1_1106_26592_14233	1	F3D8	Early
M00967_43_000000000-A3JHG_1_2108_23551_13901	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1108_4844_10914	1	F3D0	Early
M00967_43_000000000-A3JHG_1_1108_4844_10914	3	F3D141	Late
M00967_43_000000000-A3JHG_1_1108_4844_10914	2	F3D145	Late
M00967_43_000000000-A3JHG_1_1108_4844_10914	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1108_4844_10914	11	F3D148	Late
M00967_43_000000000-A3JHG_1_1108_4844_10914	12	F3D149	Late
M00967_43_000000000-A3JHG_1_1108_4844_10914	3	F3D150	Late
M00967_43_000000000-A3JHG_1_1108_4844_10914	12	F3D2	Early
M00967_43_000000000-A3JHG_1_1108_4844_10914	3	F3D3	Early
M00967_43_000000000-A3JHG_1_1108_4844_10914	2	F3D5	Early
M00967_43_000000000-A3JHG_1_1108_4844_10914	2	F3D6	Early
M00967_43_000000000-A3JHG_1_1108_4844_10914	3	F3D8	Early
M00967_43_000000000-A3JHG_1_1108_4844_10914	6	F3D9	Early
M00967_43_000000000-A3JHG_1_1112_10447_18633	1	F3D141	Late
M00967_43_000000000-A3JHG_1_2114_10524_26952	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1112_9419_4295	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_10946_20858	1	F3D143	Late
M00967_43_000000000-A3JHG_1_2107_7538_13991	1	F3D7	Early
M00967_43_000000000-A3JHG_1_1103_19447_15932	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2107_4030_17110	1	F3D150	Late
M00967_43_000000000-A3JHG_1_1110_6766_19046	1	F3D8	Early
M00967_43_000000000-A3JHG_1_1107_21577_23733	1	F3D8	Early
M00967_43_000000000-A3JHG_1_1108_22866_20909	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1109_8014_5010	1	F3D0	Early
M00967_43_000000000-A3JHG_1_1108_14399_23420	1	F3D3	Early
M00967_43_000000000-A3JHG_1_1111_18978_23806	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1102_15632_13472	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2104_10436_21721	1	F3D149	Late
M00967_43_000000000-A3JHG_1_1113_20770_14973	1	F3D0	Early
M00967_43_000000000-A3JHG_1_1113_20770_14973	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1113_20770_14973	3	F3D149	Late
M00967_43_000000000-A3JHG_1_1113_20770_14973	1	F3D150	Late
M00967_43_000000000-A3JHG_1_1113_20770_14973	2	F3D2	Early
M00967_43_000000000-A3JHG_1_2109_16258_1585	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1109_24274_5733	1	F3D0	Early
M00967_43_000000000-A3JHG_1_2105_12878_11098	1	F3D0	Early
M00967_43_000000000-A3JHG_1_2109_24829_22616	1	F3D142	Late
M00967_43_000000000-A3JHG_1_1113_24017_25976	1	F3D2	Early
M00967_43_000000000-A3JHG_1_2111_16058_17833	1	F3D142	Late
M00967_43_000000000-A3JHG_1_2111_16058_17833	2	F3D143	Late
M00967_43_000000000-A3JHG_1_2111_16058_17833	1	F3D144	Late
M00967_43_000000000-A3JHG_1_2111_16058_17833	1	F3D145	Late
M00967_43_000000000-A3JHG_1_2111_16058_17833	1	F3D146	Late
M00967_43_000000000-A3JHG_1_2111_16058_17833	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2111_16058_17833	4	F3D148	Late
M00967_43_000000000-A3JHG_1_2111_16058_17833	5	F3D2	Early
M00967_43_000000000-A3JHG_1_2111_16058_17833	1	F3D5	Early
M00967_43_000000000-A3JHG_1_2111_16058_17833	14	F3D6	Early
M00967_43_000000000-A3JHG_1_2111_16058_17833	16	F3D9	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	14	F3D0	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	5	F3D1	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	1	F3D141	Late
M00967_43_000000000-A3JHG_1_2101_6377_14009	1	F3D143	Late
M00967_43_000000000-A3JHG_1_2101_6377_14009	1	F3D144	Late
M00967_43_000000000-A3JHG_1_2101_6377_14009	8	F3D146	Late
M00967_43_000000000-A3JHG_1_2101_6377_14009	2	F3D147	Late
M00967_43_000000000-A3JHG_1_2101_6377_14009	4	F3D150	Late
M00967_43_000000000-A3JHG_1_2101_6377_14009	9	F3D2	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	1	F3D3	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	7	F3D5	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	1	F3D7	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	3	F3D8	Early
M00967_43_000000000-A3JHG_1_2101_6377_14009	7	F3D9	Early
M00967_43_000000000-A3JHG_1_2102_12357_13497	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_3587_9347	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1112_18981_20025	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1110_26069_24105	1	F3D5	Early
M00967_43_000000000-A3JHG_1_1110_26616_17589	1	F3D6	Early
M00967_43_000000000-A3JHG_1_2111_8004_16360	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1110_13950_25143	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1106_4308_15219	1	F3D2	Early
M00967_43_000000000-A3JHG_1_1106_4308_15219	3	F3D3	Early
M00967_43_000000000-A3JHG_1_2114_24635_10372	1	F3D147	Late
M00967_43_000000000-A3JHG_1_1113_14260_20208	1	F3D5	Early
M00967_43_000000000-A3JHG_1_1113_9498_21548	1	F3D145	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	1	F3D1	Early
M00967_43_000000000-A3JHG_1_1109_11007_22305	2	F3D141	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	1	F3D144	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	3	F3D145	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	2	F3D146	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	4	F3D147	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	7	F3D148	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	8	F3D149	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	6	F3D150	Late
M00967_43_000000000-A3JHG_1_1109_11007_22305	4	F3D2	Early
M00967_43_000000000-A3JHG_1_1109_11007_22305	1	F3D5	Early
M00967_43_000000000-A3JHG_1_1109_11007_22305	1	F3D6	Early
M00967_43_000000000-A3JHG_1_1109_11007_22305	2	F3D8	Early
M00967_43_000000000-A3JHG_1_1109_11007_22305	1	F3D9	Early
M00967_43_000000000-A3JHG_1_2109_14322_20905	1	F3D8	Early
M00967_43_000000000-A3JHG_1_2114_4913_11992	1	F3D146	Late
M00967_43_000000000-A3JHG_1_1105_16167_11796	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2114_20868_11538	1	F3D144	Late
M00967_43_000000000-A3JHG_1_2106_25519_17332	5	F3D0	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	19	F3D1	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	6	F3D141	Late
M00967_43_000000000-A3JHG_1_2106_25519_17332	1	F3D143	Late
M00967_43_000000000-A3JHG_1_2106_25519_17332	3	F3D146	Late
M00967_43_000000000-A3JHG_1_2106_25519_17332	1	F3D148	Late
M00967_43_000000000-A3JHG_1_2106_25519_17332	16	F3D149	Late
M00967_43_000000000-A3JHG_1_2106_25519_17332	5	F3D150	Late
M00967_43_000000000-A3JHG_1_2106_25519_17332	16	F3D2	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	2	F3D3	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	1	F3D5	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	3	F3D6	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	2	F3D7	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	6	F3D8	Early
M00967_43_000000000-A3JHG_1_2106_25519_17332	1	F3D9	Early
M00967_43_000000000-A3JHG_1_2101_27920_18472	1	F3D8	Early
M00967_43_000000000-A3JHG_1_2104_18525_11294	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2110_25915_23958	1	F3D8	Early
M00967_43_000000000-A3JHG_1_1110_4801_12425	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2110_5497_7982	1	F3D148	Late
M00967_43_000000000-A3JHG_1_2103_27740_10743	1	F3D2	Early
M00967_43_000000000-A3JHG_1_2106_15051_17101	1	F3D2	Early
M00967_43_000000000-A3JHG_1_2112_19379_3300	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2105_27014_19197	2	F3D143	Late
M00967_43_000000000-A3JHG_1_2105_27014_19197	1	F3D144	Late
M00967_43_000000000-A3JHG_1_2105_27014_19197	3	F3D145	Late
M00967_43_000000000-A3JHG_1_2105_27014_19197	1	F3D147	Late
M00967_43_000000000-A3JHG_1_2105_27014_19197	3	F3D148	Late
M00967_43_000000000-A3JHG_1_2105_27014_19197	1	F3D149	Late
M00967_43_000000000-A3JHG_1_2102_10683_16772	1	F3D148	Late
